t(s),F(N),F_corr(N)
0.000670194625854492,0.689544439315796,-0.0980555606842041
0.0505218505859375,0.691129088401794,-0.0964709115982055
0.100525617599487,0.690801739692688,-0.096798260307312
0.150520324707031,0.694298446178436,-0.0933015538215637
0.200525999069214,0.696773767471314,-0.0908262325286865
0.250518083572388,0.688522934913635,-0.0990770650863647
0.300518989562988,0.691011250019074,-0.0965887499809265
0.350520610809326,0.691757798194885,-0.0958422018051147
0.400521516799927,0.699785888195038,-0.0878141118049621
0.450523853302002,0.697140455245972,-0.0904595447540283
0.500529050827026,0.69982522726059,-0.0877747727394104
0.550544023513794,0.687095403671265,-0.100504596328735
0.600566387176514,0.696852326393127,-0.0907476736068725
0.650566339492798,0.688863456249237,-0.0987365437507629
0.700530529022217,0.701567053794861,-0.0860329462051391
0.750527381896973,0.685026109218597,-0.102573890781403
0.800531387329102,0.687016844749451,-0.100583155250549
0.850533008575439,0.6918625831604,-0.0957374168395996
0.900523900985718,0.697729706764221,-0.0898702932357788
0.950530767440796,0.687711000442505,-0.0998889995574951
1.00053119659424,0.695516467094421,-0.0920835329055786
1.05056357383728,0.689950406551361,-0.0976495934486389
1.10053253173828,0.690304040908814,-0.0972959590911865
1.15052795410156,0.694547355175018,-0.0930526448249817
1.20053243637085,0.701147973537445,-0.0864520264625549
1.25052738189697,0.694494962692261,-0.0931050373077392
1.30053544044495,0.694481790065765,-0.0931182099342346
1.35054349899292,0.694612801074982,-0.0929871989250183
1.40055394172668,0.693172156810761,-0.0944278431892395
1.45053362846375,0.679512560367584,-0.108087439632416
1.50053119659424,0.694704532623291,-0.092895467376709
1.55053210258484,0.688509821891785,-0.0990901781082153
1.60052967071533,0.701593279838562,-0.086006720161438
1.65053200721741,0.692884087562561,-0.0947159124374389
1.70053315162659,0.697939276695251,-0.0896607233047485
1.75053310394287,0.688470542430878,-0.0991294575691223
1.800532579422,0.699916899204254,-0.0876831007957458
1.85054731369019,0.686231017112732,-0.101368982887268
1.90054416656494,0.700741946697235,-0.0868580533027649
1.95054388046265,0.680730521678925,-0.106869478321075
2.00057721138,0.69973349571228,-0.0878665042877197
2.05058574676514,0.690133810043335,-0.097466189956665
2.10057830810547,0.710420250892639,-0.0771797491073608
2.15058183670044,0.681961596012116,-0.105638403987884
2.2005786895752,0.713720560073853,-0.0738794399261474
2.25054597854614,0.693421065807343,-0.0941789341926574
2.30054450035095,0.701959908008575,-0.0856400919914245
2.35056376457214,0.682446122169495,-0.105153877830505
2.40055513381958,0.707460522651672,-0.0801394773483276
2.4505500793457,0.688470542430878,-0.0991294575691223
2.5005476474762,0.704317271709442,-0.0832827282905578
2.5505485534668,0.68468564748764,-0.10291435251236
2.60055088996887,0.706294894218445,-0.0813051057815551
2.65055298805237,0.681948482990265,-0.105651517009735
2.70054936408997,0.69780832529068,-0.08979167470932
2.75054812431335,0.680520951747894,-0.107079048252106
2.80055046081543,0.699209690093994,-0.0883903099060058
2.85055541992187,0.677482545375824,-0.110117454624176
2.90055203437805,0.704775631427765,-0.0828243685722351
2.95055365562439,0.685445249080658,-0.102154750919342
3.00055336952209,0.706150829792023,-0.0814491702079773
3.05055594444275,0.68468564748764,-0.10291435251236
3.10055541992187,0.704291105270386,-0.0833088947296142
3.15056538581848,0.687671661376953,-0.0999283386230468
3.20056295394897,0.70508998632431,-0.0825100136756897
3.25055480003357,0.677757561206818,-0.109842438793182
3.30055403709412,0.700637221336365,-0.0869627786636352
3.35056090354919,0.684266567230225,-0.103333432769775
3.40055513381958,0.703086197376251,-0.0845138026237487
3.4505569934845,0.684711873531342,-0.102888126468658
3.50055456161499,0.70539116859436,-0.0822088314056396
3.55056405067444,0.674208462238312,-0.113391537761688
3.60055756568909,0.693591296672821,-0.0940087033271789
3.6505560874939,0.690068364143372,-0.0975316358566284
3.70055961608887,0.695097327232361,-0.0925026727676391
3.75056004524231,0.686191737651825,-0.101408262348175
3.80055689811707,0.70367556810379,-0.0839244318962097
3.8505585193634,0.686152398586273,-0.101447601413727
3.90055894851685,0.709765493869782,-0.0778345061302185
3.95056009292603,0.684030771255493,-0.103569228744507
4.00055813789368,0.701370596885681,-0.0862294031143188
4.05055856704712,0.679512560367584,-0.108087439632416
4.10056400299072,0.703452944755554,-0.0841470552444458
4.15056347846985,0.685772657394409,-0.101827342605591
4.20055961608887,0.697991669178009,-0.0896083308219909
4.25056290626526,0.680887639522553,-0.106712360477447
4.30056238174439,0.705548346042633,-0.0820516539573669
4.3505642414093,0.683912992477417,-0.103687007522583
4.40056443214417,0.701999247074127,-0.0856007529258728
4.4505660533905,0.691783964633942,-0.0958160353660583
4.5005624294281,0.709280908107758,-0.0783190918922424
4.55056142807007,0.689780175685883,-0.0978198243141174
4.60056328773499,0.706713974475861,-0.0808860255241394
