t(s),F(N),F_corr(N)
22.6509592533112,0.728048205375671,0.00293620537567141
22.7009584903717,0.706923544406891,-0.0181884555931091
22.7509596347809,0.732736766338348,0.00762476633834841
22.8009631633759,0.712122857570648,-0.0129891424293518
22.8509662151337,0.729947209358215,0.00483520935821535
22.900963306427,0.706674635410309,-0.0184373645896911
22.9509603977203,0.722678661346436,-0.00243333865356443
23.0009589195251,0.708468914031982,-0.0166430859680176
23.0509607791901,0.736495435237885,0.0113834352378845
23.100962638855,0.715148150920868,-0.00996384907913206
23.1509644985199,0.724027574062347,-0.00108442593765257
23.2009592056274,0.714624285697937,-0.010487714302063
23.2509651184082,0.730405569076538,0.00529356907653811
23.300966501236,0.714257538318634,-0.0108544616813659
23.3509771823883,0.734557151794434,0.00944515179443362
23.4009652137756,0.713642001152039,-0.0114699988479614
23.4509646892548,0.728833973407745,0.00372197340774538
23.5009758472443,0.712188303470612,-0.0129236965293884
23.5509781837463,0.732147395610809,0.00703539561080935
23.6009719371796,0.714440882205963,-0.0106711177940368
23.6509709358215,0.734701216220856,0.00958921622085573
23.7009756565094,0.71186089515686,-0.0132511048431396
23.7509715557098,0.739101707935333,0.0139897079353333
23.8009834289551,0.707460522651672,-0.0176514773483276
23.8509759902954,0.732854604721069,0.00774260472106936
23.9009838104248,0.706072270870209,-0.0190397291297912
23.9509699344635,0.727537453174591,0.00242545317459109
24.0009822845459,0.707879543304443,-0.0172324566955566
24.0509812831879,0.725546777248383,0.00043477724838259
24.1009767055511,0.703636288642883,-0.0214757113571167
24.1509776115417,0.726162314414978,0.00105031441497805
24.2009792327881,0.713118195533752,-0.0119938044662475
24.2509732246399,0.720687925815582,-0.0044240741844177
24.300984621048,0.706674635410309,-0.0184373645896911
24.3509809970856,0.727799355983734,0.00268735598373415
24.4009795188904,0.708272457122803,-0.0168395428771972
24.4509747028351,0.734269022941589,0.00915702294158938
24.5009744167328,0.704566180706024,-0.0205458192939758
24.5509748458862,0.728611350059509,0.0034993500595093
24.6009857654572,0.702693343162537,-0.0224186568374634
24.6509807109833,0.732239067554474,0.0071270675544739
24.7009768486023,0.706046044826508,-0.0190659551734924
24.7509772777557,0.72287505865097,-0.00223694134902952
24.8009815216064,0.708586812019348,-0.0165251879806518
24.8509833812714,0.730313897132874,0.00520189713287356
24.9009785652161,0.706962823867798,-0.0181491761322021
24.9509801864624,0.726463496685028,0.0013514966850281
25.0009801387787,0.705116212368012,-0.0199957876319885
25.0509836673737,0.725821793079376,0.000709793079376242
25.1009793281555,0.706163883209229,-0.0189481167907715
25.1509830951691,0.724354982376099,-0.000757017623901346
25.2009809017181,0.708730816841126,-0.0163811831588745
25.2509918212891,0.728152990341187,0.00304099034118654
25.3010191917419,0.710944175720215,-0.0141678242797851
25.3510179519653,0.72700047492981,0.00188847492980959
25.4010171890259,0.703007638454437,-0.0221043615455627
25.4509968757629,0.729004263877869,0.00389226387786867
25.5009872913361,0.708337903022766,-0.0167740969772339
25.5510332584381,0.723006069660187,-0.00210593033981321
25.6010234355927,0.711310803890228,-0.0138011961097717
25.6510241031647,0.730588912963867,0.00547691296386721
25.7010068893433,0.704657793045044,-0.020454206954956
25.7509953975677,0.733561813831329,0.00844981383132937
25.8009979724884,0.70155394077301,-0.0235580592269897
25.850998878479,0.724629998207092,-0.000482001792907694
25.900995016098,0.713890910148621,-0.0112210898513794
25.9509968757629,0.733889222145081,0.00877722214508059
26.0009932518005,0.710276246070862,-0.0148357539291382
26.0510051250458,0.734151184558868,0.00903918455886843
26.1009979248047,0.709555923938751,-0.0155560760612488
26.1509952545166,0.730562746524811,0.00545074652481081
26.2009971141815,0.705050766468048,-0.0200612335319519
26.2509973049164,0.726843297481537,0.00173129748153689
26.3010101318359,0.706373453140259,-0.0187385468597412
26.3510041236877,0.726633727550507,0.00152172755050661
26.4010026454926,0.701187312602997,-0.0239246873970032
26.4509997367859,0.728296995162964,0.00318499516296389
26.5009996891022,0.693591296672821,-0.0315207033271789
26.5510013103485,0.724472880363464,-0.000639119636535623
26.601003408432,0.704723358154297,-0.0203886418457031
26.6510055065155,0.732828378677368,0.00771637867736819
26.701007604599,0.696511805057526,-0.0286001949424743
26.7510051727295,0.733208239078522,0.00809623907852175
26.801011800766,0.709385693073273,-0.0157263069267273
26.8510136604309,0.735028684139252,0.00991668413925173
26.9010062217712,0.719365239143372,-0.0057467608566284
26.951012134552,0.735539436340332,0.0104274363403321
27.0010108947754,0.712293088436127,-0.0128189115638733
27.0510222911835,0.74409145116806,0.0189794511680603
