t(s),F(N),F_corr(N)
0.000802278518676758,0.673750102519989,-0.162249897480011
0.0506670475006104,0.687750220298767,-0.148249779701233
0.10066556930542,0.680324494838715,-0.155675505161285
0.150676965713501,0.693931818008423,-0.142068181991577
0.2006676197052,0.682498514652252,-0.153501485347748
0.250706911087036,0.699982404708862,-0.136017595291138
0.300668954849243,0.677024185657501,-0.158975814342499
0.350653409957886,0.698738217353821,-0.137261782646179
0.400653123855591,0.678739845752716,-0.157260154247284
0.450673818588257,0.689662277698517,-0.146337722301483
0.500661373138428,0.68680727481842,-0.14919272518158
0.550658702850342,0.698266744613647,-0.137733255386353
0.600660562515259,0.687370419502258,-0.148629580497742
0.650661706924439,0.686244130134583,-0.149755869865417
0.700661659240723,0.685104727745056,-0.150895272254944
0.750685214996338,0.694141387939453,-0.141858612060547
0.800700902938843,0.67922443151474,-0.15677556848526
0.850670337677002,0.689086079597473,-0.146913920402527
0.900669813156128,0.681594848632813,-0.154405151367187
0.950675487518311,0.691155314445496,-0.144844685554504
1.00066828727722,0.677731394767761,-0.158268605232239
1.05066800117493,0.688680112361908,-0.147319887638092
1.10066771507263,0.674404859542847,-0.161595140457153
1.15066838264465,0.689086079597473,-0.146913920402527
1.20067000389099,0.679368436336517,-0.156631563663483
1.25066590309143,0.682904481887817,-0.153095518112183
1.30066967010498,0.671458184719086,-0.164541815280914
1.35067367553711,0.688221752643585,-0.147778247356415
1.40068602561951,0.683140277862549,-0.152859722137451
1.45068097114563,0.679879188537598,-0.156120811462402
1.50067806243896,0.676945626735687,-0.159054373264313
1.55071520805359,0.68376886844635,-0.15223113155365
1.60071444511414,0.680455505847931,-0.155544494152069
1.65071725845337,0.687069237232208,-0.148930762767792
1.70071816444397,0.683637976646423,-0.152362023353577
1.75073027610779,0.690474331378937,-0.145525668621063
1.80072379112244,0.679420828819275,-0.156579171180725
1.8507137298584,0.689727783203125,-0.146272216796875
1.90071558952332,0.685379803180695,-0.150620196819305
1.9507303237915,0.68680727481842,-0.14919272518158
2.00073289871216,0.690579116344452,-0.145420883655548
2.05073022842407,0.681411504745483,-0.154588495254517
2.1007297039032,0.692294716835022,-0.143705283164978
2.15073132514954,0.676709890365601,-0.159290109634399
2.20072555541992,0.682786643505096,-0.153213356494904
2.25068783760071,0.692792356014252,-0.143207643985748
2.3006899356842,0.687252521514893,-0.148747478485107
2.35069155693054,0.693669855594635,-0.142330144405365
2.40069389343262,0.688378870487213,-0.147621129512787
2.45068764686584,0.688182413578033,-0.147817586421967
2.50068998336792,0.687016844749451,-0.148983155250549
2.55069398880005,0.681621015071869,-0.154378984928131
2.60069179534912,0.679813742637634,-0.156186257362366
